6.132107543945312500e+02,2.072996093750000000e+03
6.542422485351562500e+02,2.112818115234375000e+03
6.949567260742187500e+02,2.153063232421875000e+03
7.353126220703125000e+02,2.192833496093750000e+03
7.759616088867187500e+02,2.232021972656250000e+03
6.537720336914062500e+02,2.032821166992187500e+03
6.947918701171875000e+02,2.072966552734375000e+03
7.352660522460937500e+02,2.113286865234375000e+03
7.762360839843750000e+02,2.153255859375000000e+03
8.168647460937500000e+02,2.192929931640625000e+03
6.941324462890625000e+02,1.992168334960937500e+03
7.353192138671875000e+02,2.032851806640625000e+03
7.767369384765625000e+02,2.073047851562500000e+03
8.170510864257812500e+02,2.113900634765625000e+03
8.578107910156250000e+02,2.153821289062500000e+03
7.359707641601562500e+02,1.951062377929687500e+03
7.768636474609375000e+02,1.991949096679687500e+03
8.180121459960937500e+02,2.033019409179687500e+03
8.586702880859375000e+02,2.073835205078125000e+03
8.991220092773437500e+02,2.113866943359375000e+03
7.770377197265625000e+02,1.909873901367187500e+03
8.182840576171875000e+02,1.951119262695312500e+03
8.593218994140625000e+02,1.992141479492187500e+03
8.997314453125000000e+02,2.033182006835937500e+03
9.399188842773437500e+02,2.073807128906250000e+03
8.192666625976562500e+02,1.868160034179687500e+03
8.602428588867187500e+02,1.910113525390625000e+03
9.012407226562500000e+02,1.951148437500000000e+03
9.410945434570312500e+02,1.992797241210937500e+03
9.808620605468750000e+02,2.033110351562500000e+03
8.612042236328125000e+02,1.826862426757812500e+03
9.027799072265625000e+02,1.868888549804687500e+03
9.428944091796875000e+02,1.910246582031250000e+03
9.826988525390625000e+02,1.952114501953125000e+03
1.022714050292968750e+03,1.993116088867187500e+03
