2.180736328125000000e+03,1.935337036132812500e+03
2.227937255859375000e+03,1.982141479492187500e+03
2.274181152343750000e+03,2.029840698242187500e+03
2.320886474609375000e+03,2.075823242187500000e+03
2.367004150390625000e+03,2.121333496093750000e+03
2.227607421875000000e+03,1.888866333007812500e+03
2.274335693359375000e+03,1.936015136718750000e+03
2.321297851562500000e+03,1.983077880859375000e+03
2.368066162109375000e+03,2.029891845703125000e+03
2.413995605468750000e+03,2.076282958984375000e+03
2.274915039062500000e+03,1.841813476562500000e+03
2.322565185546875000e+03,1.889079956054687500e+03
2.369720703125000000e+03,1.936355834960937500e+03
2.415678222656250000e+03,1.983768432617187500e+03
2.461922363281250000e+03,2.030270385742187500e+03
2.322864257812500000e+03,1.794651489257812500e+03
2.370214599609375000e+03,1.841886474609375000e+03
2.417009033203125000e+03,1.889866210937500000e+03
2.463141845703125000e+03,1.937819824218750000e+03
2.509070556640625000e+03,1.984883544921875000e+03
2.371742675781250000e+03,1.747053344726562500e+03
2.419191406250000000e+03,1.795020996093750000e+03
2.465262451171875000e+03,1.843745971679687500e+03
2.511754638671875000e+03,1.891273193359375000e+03
2.556293701171875000e+03,1.938861328125000000e+03
2.420773681640625000e+03,1.700322631835937500e+03
2.468090820312500000e+03,1.749057006835937500e+03
2.514704833984375000e+03,1.797251342773437500e+03
2.559645507812500000e+03,1.845413696289062500e+03
2.603897949218750000e+03,1.893809692382812500e+03
2.470950683593750000e+03,1.654212890625000000e+03
2.517012695312500000e+03,1.703124633789062500e+03
2.563046386718750000e+03,1.752043823242187500e+03
2.607656005859375000e+03,1.800656738281250000e+03
2.651833251953125000e+03,1.848833496093750000e+03
