5.682783813476562500e+02,2.050798095703125000e+03
6.226503906250000000e+02,2.094785400390625000e+03
6.763034667968750000e+02,2.138911132812500000e+03
7.292405395507812500e+02,2.181328613281250000e+03
7.828629760742187500e+02,2.223169433593750000e+03
6.133594360351562500e+02,1.996810791015625000e+03
6.671278686523437500e+02,2.040994262695312500e+03
7.210420532226562500e+02,2.085104980468750000e+03
7.740371093750000000e+02,2.128688720703125000e+03
8.266813354492187500e+02,2.171061523437500000e+03
6.587244262695312500e+02,1.942722534179687500e+03
7.123289794921875000e+02,1.987136962890625000e+03
7.651748657226562500e+02,2.031768920898437500e+03
8.180631103515625000e+02,2.075050537109375000e+03
8.698591918945312500e+02,2.118127685546875000e+03
7.038937377929687500e+02,1.888213989257812500e+03
7.570745849609375000e+02,1.933372314453125000e+03
8.100156250000000000e+02,1.978033325195312500e+03
8.619594726562500000e+02,2.021686767578125000e+03
9.128851928710937500e+02,2.065246337890625000e+03
7.491394042968750000e+02,1.834387573242187500e+03
8.027440185546875000e+02,1.879903930664062500e+03
8.541801757812500000e+02,1.924407836914062500e+03
9.051680297851562500e+02,1.969153198242187500e+03
9.557941894531250000e+02,2.012968261718750000e+03
7.942311401367187500e+02,1.781899291992187500e+03
8.469879150390625000e+02,1.827028442382812500e+03
8.981517333984375000e+02,1.872806152343750000e+03
9.483582763671875000e+02,1.916864379882812500e+03
9.981450805664062500e+02,1.960991577148437500e+03
8.399307861328125000e+02,1.729940673828125000e+03
8.911862182617187500e+02,1.775712646484375000e+03
9.420646362304687500e+02,1.820734130859375000e+03
9.917393798828125000e+02,1.865974975585937500e+03
1.040291992187500000e+03,1.909915405273437500e+03
