5.381215820312500000e+03,2.051348632812500000e+03
5.427931640625000000e+03,2.100263916015625000e+03
5.474079101562500000e+03,2.148788818359375000e+03
5.519664550781250000e+03,2.194819091796875000e+03
5.563916015625000000e+03,2.239369140625000000e+03
5.432184570312500000e+03,2.003754516601562500e+03
5.478291503906250000e+03,2.052760498046875000e+03
5.523749023437500000e+03,2.101151611328125000e+03
5.568230957031250000e+03,2.147989990234375000e+03
5.612081542968750000e+03,2.194005615234375000e+03
5.483719238281250000e+03,1.955987792968750000e+03
5.528938964843750000e+03,2.005788696289062500e+03
5.573105468750000000e+03,2.054100341796875000e+03
5.616792480468750000e+03,2.101710693359375000e+03
5.659652343750000000e+03,2.147844238281250000e+03
5.534294921875000000e+03,1.908836181640625000e+03
5.579232910156250000e+03,1.959030883789062500e+03
5.622251953125000000e+03,2.007913696289062500e+03
5.664913085937500000e+03,2.056000000000000000e+03
5.706948730468750000e+03,2.101978759765625000e+03
5.585898437500000000e+03,1.861831665039062500e+03
5.629375976562500000e+03,1.912739868164062500e+03
5.671185058593750000e+03,1.962017456054687500e+03
5.712088867187500000e+03,2.010074340820312500e+03
5.752217285156250000e+03,2.056985839843750000e+03
5.635271484375000000e+03,1.816062377929687500e+03
5.678852539062500000e+03,1.866888793945312500e+03
5.719189453125000000e+03,1.916883178710937500e+03
5.759160156250000000e+03,1.965326049804687500e+03
5.798735839843750000e+03,2.012055053710937500e+03
5.685932128906250000e+03,1.771901733398437500e+03
5.726966308593750000e+03,1.822767578125000000e+03
5.766947753906250000e+03,1.872856079101562500e+03
5.806108398437500000e+03,1.921141967773437500e+03
5.845023925781250000e+03,1.968805908203125000e+03
