6.866126464843750000e+03,2.046765502929687500e+03
6.909171875000000000e+03,2.081328857421875000e+03
6.952225585937500000e+03,2.117230712890625000e+03
6.994706542968750000e+03,2.152025390625000000e+03
7.037867187500000000e+03,2.186740722656250000e+03
6.901359863281250000e+03,2.003832641601562500e+03
6.944935058593750000e+03,2.039081909179687500e+03
6.987992675781250000e+03,2.074767333984375000e+03
7.030920898437500000e+03,2.109772705078125000e+03
7.073869140625000000e+03,2.144898193359375000e+03
6.937343750000000000e+03,1.960659301757812500e+03
6.980882324218750000e+03,1.996115478515625000e+03
7.024022949218750000e+03,2.031314697265625000e+03
7.067150878906250000e+03,2.067195556640625000e+03
7.109064941406250000e+03,2.102253662109375000e+03
6.973807128906250000e+03,1.917063354492187500e+03
7.017017089843750000e+03,1.953352050781250000e+03
7.060012207031250000e+03,1.988865966796875000e+03
7.102210937500000000e+03,2.024326660156250000e+03
7.145189453125000000e+03,2.060046630859375000e+03
7.010063964843750000e+03,1.873354003906250000e+03
7.053333496093750000e+03,1.909941040039062500e+03
7.096030761718750000e+03,1.945984497070312500e+03
7.138828125000000000e+03,1.981865356445312500e+03
7.180703613281250000e+03,2.017219848632812500e+03
7.046264648437500000e+03,1.830191528320312500e+03
7.089923339843750000e+03,1.866775756835937500e+03
7.132293457031250000e+03,1.903027587890625000e+03
7.174759765625000000e+03,1.939287353515625000e+03
7.216260253906250000e+03,1.975072387695312500e+03
7.083137207031250000e+03,1.787108276367187500e+03
7.125857421875000000e+03,1.823793212890625000e+03
7.168782226562500000e+03,1.859993408203125000e+03
7.210730468750000000e+03,1.896707763671875000e+03
7.252741210937500000e+03,1.933012573242187500e+03
