7.030333251953125000e+02,2.030158447265625000e+03
7.330543212890625000e+02,2.055055175781250000e+03
7.627731323242187500e+02,2.079366699218750000e+03
7.921300048828125000e+02,2.104053955078125000e+03
8.218107299804687500e+02,2.128281982421875000e+03
7.279080810546875000e+02,2.000264038085937500e+03
7.579295043945312500e+02,2.025204467773437500e+03
7.878807373046875000e+02,2.049941894531250000e+03
8.171164550781250000e+02,2.074660156250000000e+03
8.460903930664062500e+02,2.098811523437500000e+03
7.533008422851562500e+02,1.970898681640625000e+03
7.831642456054687500e+02,1.995101684570312500e+03
8.128446655273437500e+02,2.019968383789062500e+03
8.418334350585937500e+02,2.044720336914062500e+03
8.708855590820312500e+02,2.068877929687500000e+03
7.789376831054687500e+02,1.940181152343750000e+03
8.081962890625000000e+02,1.965084716796875000e+03
8.377680664062500000e+02,1.990216430664062500e+03
8.661694335937500000e+02,2.014803955078125000e+03
8.956181030273437500e+02,2.039612915039062500e+03
8.040578613281250000e+02,1.910888793945312500e+03
8.338748779296875000e+02,1.935837158203125000e+03
8.622134399414062500e+02,1.960697631835937500e+03
8.912911987304687500e+02,1.985722412109375000e+03
9.199833984375000000e+02,2.009952026367187500e+03
8.293074951171875000e+02,1.880800903320312500e+03
8.588236083984375000e+02,1.906139160156250000e+03
8.876862182617187500e+02,1.931057006835937500e+03
9.159833984375000000e+02,1.956010009765625000e+03
9.441034545898437500e+02,1.980339843750000000e+03
8.548128662109375000e+02,1.850873168945312500e+03
8.836558837890625000e+02,1.876169311523437500e+03
9.122375488281250000e+02,1.901712768554687500e+03
9.407242431640625000e+02,1.926252807617187500e+03
9.689121704101562500e+02,1.951310913085937500e+03
