6.890078735351562500e+02,2.039245971679687500e+03
7.276815795898437500e+02,2.070880126953125000e+03
7.651413574218750000e+02,2.102080078125000000e+03
8.029252929687500000e+02,2.132916015625000000e+03
8.402677612304687500e+02,2.162956298828125000e+03
7.209744262695312500e+02,2.000240966796875000e+03
7.591486206054687500e+02,2.031999755859375000e+03
7.973125000000000000e+02,2.063857910156250000e+03
8.348083496093750000e+02,2.094924560546875000e+03
8.719127197265625000e+02,2.125073730468750000e+03
7.538694458007812500e+02,1.961710815429687500e+03
7.912121582031250000e+02,1.993324462890625000e+03
8.290307617187500000e+02,2.025007446289062500e+03
8.659246215820312500e+02,2.056182861328125000e+03
9.028771362304687500e+02,2.087138671875000000e+03
7.863083496093750000e+02,1.922917358398437500e+03
8.239626464843750000e+02,1.954987426757812500e+03
8.608293457031250000e+02,1.986924194335937500e+03
8.972805175781250000e+02,2.018095336914062500e+03
9.333095703125000000e+02,2.049128662109375000e+03
8.187743530273437500e+02,1.884268920898437500e+03
8.561369628906250000e+02,1.916913085937500000e+03
8.928504638671875000e+02,1.949084228515625000e+03
9.286980590820312500e+02,1.980719238281250000e+03
9.641639404296875000e+02,2.011851684570312500e+03
8.503447265625000000e+02,1.846952880859375000e+03
8.877881469726562500e+02,1.879292114257812500e+03
9.241220092773437500e+02,1.911216796875000000e+03
9.592179565429687500e+02,1.943067016601562500e+03
9.948730468750000000e+02,1.974783203125000000e+03
8.829962158203125000e+02,1.809240722656250000e+03
9.198303222656250000e+02,1.841771484375000000e+03
9.551016235351562500e+02,1.873753173828125000e+03
9.909357910156250000e+02,1.905995971679687500e+03
1.025770263671875000e+03,1.937825805664062500e+03
