6.796747558593750000e+03,2.061715576171875000e+03
6.854963378906250000e+03,2.110689697265625000e+03
6.913260253906250000e+03,2.160825683593750000e+03
6.972725097656250000e+03,2.210240234375000000e+03
7.032742675781250000e+03,2.259098876953125000e+03
6.843745605468750000e+03,2.002988647460937500e+03
6.903062988281250000e+03,2.052734375000000000e+03
6.962884765625000000e+03,2.102869873046875000e+03
7.022840820312500000e+03,2.152138671875000000e+03
7.082876953125000000e+03,2.202152343750000000e+03
6.891835937500000000e+03,1.943799926757812500e+03
6.951759277343750000e+03,1.993230957031250000e+03
7.012201660156250000e+03,2.043290283203125000e+03
7.072374023437500000e+03,2.093820312500000000e+03
7.132986816406250000e+03,2.143636718750000000e+03
6.940043457031250000e+03,1.882884277343750000e+03
7.001067382812500000e+03,1.933061523437500000e+03
7.062144531250000000e+03,1.983352294921875000e+03
7.123028808593750000e+03,2.033852294921875000e+03
7.183590332031250000e+03,2.084109863281250000e+03
6.990123046875000000e+03,1.820978637695312500e+03
7.051193847656250000e+03,1.871301757812500000e+03
7.113160156250000000e+03,1.922236816406250000e+03
7.174166015625000000e+03,1.973196533203125000e+03
7.234305664062500000e+03,2.023871826171875000e+03
7.040813964843750000e+03,1.760074340820312500e+03
7.102748535156250000e+03,1.810032958984375000e+03
7.164946289062500000e+03,1.861280029296875000e+03
7.225170898437500000e+03,1.912805175781250000e+03
7.285258789062500000e+03,1.963786865234375000e+03
7.092197265625000000e+03,1.699058105468750000e+03
7.154725097656250000e+03,1.749271362304687500e+03
7.215945800781250000e+03,1.800894775390625000e+03
7.276788574218750000e+03,1.851998779296875000e+03
7.336892089843750000e+03,1.903175903320312500e+03
