3.784137207031250000e+03,2.052926757812500000e+03
3.833937744140625000e+03,2.101803955078125000e+03
3.883730712890625000e+03,2.150674072265625000e+03
3.932885253906250000e+03,2.198828857421875000e+03
3.981251464843750000e+03,2.244661132812500000e+03
3.833939453125000000e+03,2.003302978515625000e+03
3.884041992187500000e+03,2.053022949218750000e+03
3.933293457031250000e+03,2.102149414062500000e+03
3.982651123046875000e+03,2.150082763671875000e+03
4.030970947265625000e+03,2.197938720703125000e+03
3.884820312500000000e+03,1.953291015625000000e+03
3.934302734375000000e+03,2.003719360351562500e+03
3.983960937500000000e+03,2.053013427734375000e+03
4.032737792968750000e+03,2.102002685546875000e+03
4.080818603515625000e+03,2.149685058593750000e+03
3.936033691406250000e+03,1.903821899414062500e+03
3.985679199218750000e+03,1.954186035156250000e+03
4.034005859375000000e+03,2.003867797851562500e+03
4.082722900390625000e+03,2.053048095703125000e+03
4.130125976562500000e+03,2.101786865234375000e+03
3.987215087890625000e+03,1.853098266601562500e+03
4.036963623046875000e+03,1.904754150390625000e+03
4.084969970703125000e+03,1.954933227539062500e+03
4.132147949218750000e+03,2.004264160156250000e+03
4.178904296875000000e+03,2.052845703125000000e+03
4.038882568359375000e+03,1.803968750000000000e+03
4.087891113281250000e+03,1.855118530273437500e+03
4.135157226562500000e+03,1.905987915039062500e+03
4.181979980468750000e+03,1.955750854492187500e+03
4.227345214843750000e+03,2.005084472656250000e+03
4.090908447265625000e+03,1.754954956054687500e+03
4.138167968750000000e+03,1.806245971679687500e+03
4.185739746093750000e+03,1.858036254882812500e+03
4.231257324218750000e+03,1.908103149414062500e+03
4.276956054687500000e+03,1.957759765625000000e+03
