5.597836914062500000e+03,1.986978271484375000e+03
5.636916992187500000e+03,2.010147216796875000e+03
5.676113281250000000e+03,2.033983276367187500e+03
5.715090332031250000e+03,2.057934326171875000e+03
5.754875488281250000e+03,2.081027587890625000e+03
5.620906738281250000e+03,1.948047607421875000e+03
5.660149414062500000e+03,1.971146606445312500e+03
5.699835937500000000e+03,1.994908325195312500e+03
5.739008789062500000e+03,2.018222045898437500e+03
5.778805664062500000e+03,2.041899047851562500e+03
5.644189453125000000e+03,1.908195312500000000e+03
5.683969726562500000e+03,1.932083374023437500e+03
5.723776855468750000e+03,1.955790527343750000e+03
5.762932617187500000e+03,1.979059326171875000e+03
5.802109375000000000e+03,2.002904785156250000e+03
5.667417968750000000e+03,1.868913696289062500e+03
5.707124511718750000e+03,1.892954956054687500e+03
5.747013671875000000e+03,1.916190917968750000e+03
5.786867675781250000e+03,1.940075561523437500e+03
5.825975097656250000e+03,1.963840209960937500e+03
5.691105468750000000e+03,1.829083618164062500e+03
5.731120117187500000e+03,1.852999389648437500e+03
5.770989746093750000e+03,1.876837036132812500e+03
5.810778320312500000e+03,1.900912231445312500e+03
5.849992675781250000e+03,1.924146118164062500e+03
5.715041503906250000e+03,1.789812622070312500e+03
5.755042480468750000e+03,1.813139038085937500e+03
5.794994140625000000e+03,1.837074096679687500e+03
5.834815917968750000e+03,1.861006713867187500e+03
5.873968750000000000e+03,1.884994750976562500e+03
5.739077636718750000e+03,1.750023193359375000e+03
5.779178710937500000e+03,1.773961059570312500e+03
5.819085449218750000e+03,1.797973510742187500e+03
5.858949218750000000e+03,1.821940429687500000e+03
5.898163574218750000e+03,1.845947753906250000e+03
