"Points:0","Points:1","Points:2","intensity","laser_id","azimuth","distance_m","timestamp"
0.02092,7.0507,0.99091,70.0,27.0,17.0,7.12,81223527.0
0.019184,6.4655,-1.3743,6.0,28.0,17.0,6.61,81223527.0
0.020905,7.0455,1.1575,80.0,29.0,17.0,7.14,81223527.0
0.0209,7.044,-1.3272,74.0,30.0,17.0,7.168,81223527.0
0.020877,7.0362,1.3257,61.0,31.0,17.0,7.16,81223527.0
0.012865,2.3034,-1.366,5.0,0.0,32.0,2.678,81223527.0
0.036385,6.5146,-1.0703,1.0,1.0,32.0,6.602,81223527.0
0.013546,2.4253,-1.3627,3.0,2.0,32.0,2.782,81223527.0
0.039268,7.0308,-0.98813,77.0,3.0,32.0,7.1,81223527.0
0.014301,2.5605,-1.3615,3.0,4.0,32.0,2.9,81223527.0
0.039319,7.0399,-0.82328,46.0,5.0,32.0,7.088,81223527.0
0.015162,2.7147,-1.3636,4.0,6.0,32.0,3.038,81223527.0
0.039327,7.0413,-0.65693,56.0,7.0,32.0,7.072,81223527.0
0.016023,2.8688,-1.3579,2.0,8.0,32.0,3.174,81223527.0
0.03929,7.0347,-0.49192,52.0,9.0,32.0,7.052,81223527.0
0.017184,3.0768,-1.3699,3.0,10.0,32.0,3.368,81223527.0
0.03922,7.0223,-0.32748,78.0,11.0,32.0,7.03,81223527.0
0.018367,3.2886,-1.3736,7.0,12.0,32.0,3.564,81223527.0
0.039297,7.036,-0.16336,101.0,13.0,32.0,7.038,81223527.0
0.019613,3.5117,-1.3713,3.0,14.0,32.0,3.77,81223527.0
0.039274,7.0319,0.0,49.0,15.0,32.0,7.032,81223527.0
0.020993,3.7587,-1.3681,5.0,16.0,32.0,4.0,81223527.0
0.039319,7.04,0.16345,71.0,17.0,32.0,7.042,81223527.0
0.022762,4.0756,-1.3771,3.0,18.0,32.0,4.302,81223527.0
0.039276,7.0322,0.32795,62.0,19.0,32.0,7.04,81223527.0
0.024621,4.4083,-1.3756,5.0,20.0,32.0,4.618,81223527.0
0.039267,7.0307,0.49164,41.0,21.0,32.0,7.048,81223527.0
0.026886,4.8139,-1.3804,3.0,22.0,32.0,5.008,81223527.0
0.039315,7.0393,0.65675,65.0,23.0,32.0,7.07,81223527.0
0.029338,5.2529,-1.3752,6.0,24.0,32.0,5.43,81223527.0
0.039363,7.0479,0.82421,77.0,25.0,32.0,7.096,81223527.0
0.032303,5.7838,-1.3704,2.0,26.0,32.0,5.944,81223527.0
0.039323,7.0407,0.98952,67.0,27.0,32.0,7.11,81223527.0
0.036067,6.4576,-1.3726,5.0,28.0,32.0,6.602,81223527.0
0.039261,7.0296,1.1549,76.0,29.0,32.0,7.124,81223527.0
0.039308,7.0381,-1.3261,74.0,30.0,32.0,7.162,81223527.0
0.039242,7.0263,1.3238,58.0,31.0,32.0,7.15,81223527.0
0.020161,2.3102,-1.3701,4.0,0.0,50.0,2.686,81223527.0
0.056592,6.4848,-1.0655,1.0,1.0,50.0,6.572,81223527.0
0.021211,2.4305,-1.3657,3.0,2.0,50.0,2.788,81223527.0
0.061234,7.0168,-0.98618,80.0,3.0,50.0,7.086,81223527.0
0.02236,2.5622,-1.3624,3.0,4.0,50.0,2.902,81223527.0
0.061418,7.0378,-0.82304,49.0,5.0,50.0,7.086,81223527.0
0.023628,2.7075,-1.36,4.0,6.0,50.0,3.03,81223527.0
0.061343,7.0292,-0.65582,59.0,7.0,50.0,7.06,81223527.0
0.025209,2.8886,-1.3673,3.0,8.0,50.0,3.196,81223527.0
0.061303,7.0246,-0.49123,60.0,9.0,50.0,7.042,81223527.0
0.026914,3.084,-1.3731,4.0,10.0,50.0,3.376,81223527.0
0.061194,7.0121,-0.32702,74.0,11.0,50.0,7.02,81223527.0
0.028731,3.2922,-1.3752,6.0,12.0,50.0,3.568,81223527.0
0.061314,7.0258,-0.16313,101.0,13.0,50.0,7.028,81223527.0
0.030662,3.5135,-1.372,3.0,14.0,50.0,3.772,81223527.0
0.061278,7.0217,0.0,56.0,15.0,50.0,7.022,81223527.0
0.032817,3.7605,-1.3688,5.0,16.0,50.0,4.002,81223527.0
0.061348,7.0298,0.16322,68.0,17.0,50.0,7.032,81223527.0
0.035516,4.0698,-1.3752,3.0,18.0,50.0,4.296,81223527.0
0.061316,7.0261,0.32767,62.0,19.0,50.0,7.034,81223527.0
0.038486,4.4101,-1.3762,5.0,20.0,50.0,4.62,81223527.0
0.06125,7.0186,0.49081,44.0,21.0,50.0,7.036,81223527.0
0.042127,4.8273,-1.3843,3.0,22.0,50.0,5.022,81223527.0
0.061343,7.0292,0.65582,69.0,23.0,50.0,7.06,81223527.0
0.04584,5.2528,-1.3752,6.0,24.0,50.0,5.43,81223527.0
0.061452,7.0417,0.82351,82.0,25.0,50.0,7.09,81223527.0
0.050694,5.8089,-1.3764,2.0,26.0,50.0,5.97,81223527.0
0.06139,7.0346,0.98869,78.0,27.0,50.0,7.104,81223527.0
0.056422,6.4653,-1.3743,5.0,28.0,50.0,6.61,81223527.0
0.061328,7.0275,1.1546,80.0,29.0,50.0,7.122,81223527.0
0.061333,7.0281,-1.3242,74.0,30.0,50.0,7.152,81223527.0
0.061213,7.0143,1.3216,61.0,31.0,50.0,7.138,81223527.0
0.026493,2.2998,-1.364,3.0,0.0,66.0,2.674,81223527.0
0.074792,6.4925,-1.0668,1.0,1.0,66.0,6.58,81223527.0
0.027817,2.4148,-1.3569,3.0,2.0,66.0,2.77,81223527.0
0.080783,7.0126,-0.98562,80.0,3.0,66.0,7.082,81223527.0
0.029413,2.5533,-1.3577,3.0,4.0,66.0,2.892,81223527.0
0.081002,7.0316,-0.82235,49.0,5.0,66.0,7.08,81223527.0
0.031251,2.7128,-1.3627,7.0,6.0,66.0,3.036,81223527.0
0.080903,7.023,-0.65526,59.0,7.0,66.0,7.054,81223527.0
0.033213,2.8831,-1.3648,3.0,8.0,66.0,3.19,81223527.0
0.080804,7.0144,-0.49053,52.0,9.0,66.0,7.032,81223527.0
0.0354,3.073,-1.3683,3.0,10.0,66.0,3.364,81223527.0
0.080683,7.0039,-0.32664,74.0,11.0,66.0,7.012,81223527.0
0.037903,3.2903,-1.3744,4.0,12.0,66.0,3.566,81223527.0
0.080841,7.0176,-0.16294,101.0,13.0,66.0,7.02,81223527.0
0.040537,3.519,-1.3742,4.0,14.0,66.0,3.778,81223527.0
0.080817,7.0155,0.0,49.0,15.0,66.0,7.016,81223527.0
0.043319,3.7604,-1.3688,5.0,16.0,66.0,4.002,81223527.0
0.080864,7.0196,0.16299,68.0,17.0,66.0,7.022,81223527.0
0.046903,4.0716,-1.3759,3.0,18.0,66.0,4.298,81223527.0
0.080821,7.0159,0.3272,62.0,19.0,66.0,7.024,81223527.0
0.05067,4.3985,-1.3726,4.0,20.0,66.0,4.608,81223527.0
0.080758,7.0104,0.49025,41.0,21.0,66.0,7.028,81223527.0
0.055496,4.8175,-1.3815,4.0,22.0,66.0,5.012,81223527.0
0.080857,7.0191,0.65489,69.0,23.0,66.0,7.05,81223527.0
0.060553,5.2565,-1.3762,6.0,24.0,66.0,5.434,81223527.0
0.081048,7.0356,0.82281,82.0,25.0,66.0,7.084,81223527.0
0.06687,5.8049,-1.3755,2.0,26.0,66.0,5.966,81223527.0
0.080943,7.0265,0.98757,70.0,27.0,66.0,7.096,81223527.0
0.074409,6.4593,-1.373,5.0,28.0,66.0,6.604,81223527.0
0.080907,7.0234,1.154,80.0,29.0,66.0,7.118,81223527.0
0.080755,7.0102,-1.3209,59.0,30.0,66.0,7.134,81223527.0
0.08071,7.0063,1.3201,61.0,31.0,66.0,7.13,81223527.0
0.033844,2.3083,-1.3691,3.0,0.0,84.0,2.684,81223527.0
0.094957,6.4765,-1.0642,1.0,1.0,84.0,6.564,81223527.0
0.035429,2.4164,-1.3578,3.0,2.0,84.0,2.772,81223527.0
0.10267,7.0024,-0.98423,80.0,3.0,84.0,7.072,81223527.0
0.037486,2.5567,-1.3596,3.0,4.0,84.0,2.896,81223527.0
0.10289,7.0174,-0.82072,44.0,5.0,84.0,7.066,81223527.0
0.039878,2.7198,-1.3663,8.0,6.0,84.0,3.044,81223527.0
0.10282,7.0128,-0.65433,59.0,7.0,84.0,7.044,81223527.0
0.042456,2.8957,-1.3708,3.0,8.0,84.0,3.204,81223527.0
0.10263,7.0002,-0.48955,49.0,9.0,84.0,7.018,81223527.0
0.045268,3.0875,-1.3748,4.0,10.0,84.0,3.38,81223527.0
0.1026,6.9976,-0.32636,74.0,11.0,84.0,7.006,81223527.0
0.048321,3.2957,-1.3767,3.0,12.0,84.0,3.572,81223527.0
0.10277,7.0094,-0.16275,101.0,13.0,84.0,7.012,81223527.0
0.051647,3.5226,-1.3757,6.0,14.0,84.0,3.782,81223527.0
0.10277,7.0092,0.0,45.0,15.0,84.0,7.01,81223527.0
0.05516,3.7621,-1.3694,5.0,16.0,84.0,4.004,81223527.0
0.10283,7.0134,0.16285,71.0,17.0,84.0,7.016,81223527.0
0.059694,4.0714,-1.3759,3.0,18.0,84.0,4.298,81223527.0
0.1028,7.0116,0.32702,62.0,19.0,84.0,7.02,81223527.0
0.0646,4.406,-1.375,5.0,20.0,84.0,4.616,81223527.0
0.10266,7.0021,0.48969,39.0,21.0,84.0,7.02,81223527.0
0.070603,4.8154,-1.3809,3.0,22.0,84.0,5.01,81223527.0
0.10288,7.0168,0.6547,66.0,23.0,84.0,7.048,81223527.0
0.076982,5.2505,-1.3746,6.0,24.0,84.0,5.428,81223527.0
0.10295,7.0214,0.82119,77.0,25.0,84.0,7.07,81223527.0
0.085021,5.7988,-1.3741,2.0,26.0,84.0,5.96,81223527.0
0.10293,7.0202,0.98674,67.0,27.0,84.0,7.09,81223527.0
0.094873,6.4707,-1.3755,4.0,28.0,84.0,6.616,81223527.0
0.10286,7.0152,1.1527,80.0,29.0,84.0,7.11,81223527.0
0.10278,7.0099,-1.3209,74.0,30.0,84.0,7.134,81223527.0
0.10252,6.9922,1.3175,61.0,31.0,84.0,7.116,81223527.0
0.039679,2.2962,-1.3619,3.0,0.0,99.0,2.67,81223527.0
0.1116,6.4584,-1.0612,1.0,1.0,99.0,6.546,81223527.0
0.041815,2.4198,-1.3598,3.0,2.0,99.0,2.776,81223527.0
0.12079,6.9902,-0.98256,80.0,3.0,99.0,7.06,81223527.0
0.044088,2.5513,-1.3568,3.0,4.0,99.0,2.89,81223527.0
0.12119,7.0132,-0.82026,49.0,5.0,99.0,7.062,81223527.0
0.046751,2.7054,-1.3591,5.0,6.0,99.0,3.028,81223527.0
0.12097,7.0005,-0.65322,59.0,7.0,99.0,7.032,81223527.0
0.049818,2.8829,-1.3648,2.0,8.0,99.0,3.19,81223527.0
0.12086,6.9939,-0.48913,56.0,9.0,99.0,7.012,81223527.0
0.05335,3.0873,-1.3748,4.0,10.0,99.0,3.38,81223527.0
0.12068,6.9834,-0.32571,78.0,11.0,99.0,6.992,81223527.0
0.056661,3.2789,-1.3698,3.0,12.0,99.0,3.554,81223527.0
0.12091,6.9971,-0.16248,101.0,13.0,99.0,7.0,81223527.0
0.060933,3.5261,-1.3771,3.0,14.0,99.0,3.786,81223527.0
0.12095,6.999,0.0,52.0,15.0,99.0,7.0,81223527.0
0.065041,3.7638,-1.3701,5.0,16.0,99.0,4.006,81223527.0
0.12098,7.0011,0.16257,71.0,17.0,99.0,7.004,81223527.0
0.070418,4.075,-1.3771,3.0,18.0,99.0,4.302,81223527.0
0.12099,7.0013,0.32655,62.0,19.0,99.0,7.01,81223527.0
0.076134,4.4058,-1.375,4.0,20.0,99.0,4.616,81223527.0
0.12086,6.9939,0.48913,41.0,21.0,99.0,7.012,81223527.0
0.083176,4.8133,-1.3804,3.0,22.0,99.0,5.008,81223527.0
0.12104,7.0045,0.65359,69.0,23.0,99.0,7.036,81223527.0
0.090861,5.258,-1.3767,6.0,24.0,99.0,5.436,81223527.0
0.12119,7.0132,0.82026,82.0,25.0,99.0,7.062,81223527.0
0.10024,5.8005,-1.3746,2.0,26.0,99.0,5.962,81223527.0
0.12121,7.014,0.9859,74.0,27.0,99.0,7.084,81223527.0
0.11188,6.4744,-1.3764,4.0,28.0,99.0,6.62,81223527.0
0.12112,7.009,1.1517,80.0,29.0,99.0,7.104,81223527.0
0.12086,6.9939,-1.3179,62.0,30.0,99.0,7.118,81223527.0
0.12072,6.986,1.3164,58.0,31.0,99.0,7.11,81223527.0
0.047033,2.3029,-1.366,3.0,0.0,117.0,2.678,81223527.0
0.13206,6.4659,-1.0625,1.0,1.0,117.0,6.554,81223527.0
0.049417,2.4196,-1.3598,3.0,2.0,117.0,2.776,81223527.0
0.14271,6.9879,-0.98228,80.0,3.0,117.0,7.058,81223527.0
0.052248,2.5582,-1.3605,3.0,4.0,117.0,2.898,81223527.0
0.14294,6.9988,-0.81863,42.0,5.0,117.0,7.048,81223527.0
0.055433,2.7142,-1.3636,4.0,6.0,117.0,3.038,81223527.0
0.14297,7.0001,-0.65322,56.0,7.0,117.0,7.032,81223527.0
0.058837,2.8809,-1.3639,2.0,8.0,117.0,3.188,81223527.0
0.14267,6.9855,-0.48857,48.0,9.0,117.0,7.004,81223527.0
0.062937,3.0817,-1.3723,4.0,10.0,117.0,3.374,81223527.0
0.14261,6.983,-0.32571,63.0,11.0,117.0,6.992,81223527.0
0.067113,3.2861,-1.3729,3.0,12.0,117.0,3.562,81223527.0
0.14273,6.9887,-0.16229,81.0,13.0,117.0,6.992,81223527.0
0.071935,3.5222,-1.3757,3.0,14.0,117.0,3.782,81223527.0
0.14285,6.9945,0.0,45.0,15.0,117.0,6.996,81223527.0
0.07675,3.758,-1.3681,5.0,16.0,117.0,4.0,81223527.0
0.14289,6.9967,0.16248,64.0,17.0,117.0,7.0,81223527.0
0.083181,4.0729,-1.3765,3.0,18.0,117.0,4.3,81223527.0
0.14282,6.9929,0.32618,52.0,19.0,117.0,7.002,81223527.0
0.09017,4.4151,-1.378,5.0,20.0,117.0,4.626,81223527.0
0.14267,6.9855,0.48857,29.0,21.0,117.0,7.004,81223527.0
0.098336,4.8149,-1.3809,3.0,22.0,117.0,5.01,81223527.0
0.14284,6.9942,0.65266,60.0,23.0,117.0,7.026,81223527.0
0.10722,5.25,-1.3746,6.0,24.0,117.0,5.428,81223527.0
0.1431,7.0068,0.81956,67.0,25.0,117.0,7.056,81223527.0
0.11838,5.7963,-1.3737,2.0,26.0,117.0,5.958,81223527.0
0.14308,7.0057,0.98479,63.0,27.0,117.0,7.076,81223527.0
0.13202,6.4642,-1.3743,4.0,28.0,117.0,6.61,81223527.0
0.1429,6.9967,1.1498,76.0,29.0,117.0,7.092,81223527.0
0.14251,6.9778,-1.315,70.0,30.0,117.0,7.102,81223527.0
0.14247,6.9758,1.3146,56.0,31.0,117.0,7.1,81223527.0
0.053062,2.3028,-1.366,3.0,0.0,132.0,2.678,81223527.0
0.14862,6.4498,-1.0599,1.0,1.0,132.0,6.538,81223527.0
0.055792,2.4213,-1.3608,3.0,2.0,132.0,2.778,81223527.0
0.16069,6.9736,-0.98034,80.0,3.0,132.0,7.044,81223527.0
0.058945,2.5581,-1.3605,3.0,4.0,132.0,2.898,81223527.0
0.16112,6.9925,-0.81793,49.0,5.0,132.0,7.042,81223527.0
0.062456,2.7105,-1.3618,4.0,6.0,132.0,3.034,81223527.0
0.16102,6.9878,-0.6521,62.0,7.0,132.0,7.02,81223527.0
0.066338,2.8789,-1.3631,2.0,8.0,132.0,3.186,81223527.0
0.16082,6.9791,-0.48816,60.0,9.0,132.0,6.998,81223527.0
0.070794,3.0724,-1.3683,3.0,10.0,132.0,3.364,81223527.0
0.16062,6.9706,-0.32515,78.0,11.0,132.0,6.98,81223527.0
0.075758,3.2878,-1.3736,3.0,12.0,132.0,3.564,81223527.0
0.16084,6.9803,-0.1621,101.0,13.0,132.0,6.984,81223527.0
0.081155,3.522,-1.3757,3.0,14.0,132.0,3.782,81223527.0
0.16089,6.9821,0.0,56.0,15.0,132.0,6.984,81223527.0
0.086761,3.7653,-1.3708,5.0,16.0,132.0,4.008,81223527.0
0.16112,6.9923,0.16238,75.0,17.0,132.0,6.996,81223527.0
0.093713,4.067,-1.3746,3.0,18.0,132.0,4.294,81223527.0
0.1609,6.9826,0.32571,62.0,19.0,132.0,6.992,81223527.0
0.1016,4.4091,-1.3762,8.0,20.0,132.0,4.62,81223527.0
0.16072,6.9751,0.48788,44.0,21.0,132.0,6.994,81223527.0
0.11103,4.8185,-1.382,3.0,22.0,132.0,5.014,81223527.0
0.16115,6.9938,0.65266,69.0,23.0,132.0,7.026,81223527.0
0.12096,5.2497,-1.3746,6.0,24.0,132.0,5.428,81223527.0
0.16117,6.9945,0.81817,77.0,25.0,132.0,7.044,81223527.0
0.13373,5.8037,-1.3755,2.0,26.0,132.0,5.966,81223527.0
0.16124,6.9974,0.98368,74.0,27.0,132.0,7.068,81223527.0
0.14908,6.4697,-1.3755,5.0,28.0,132.0,6.616,81223527.0
0.16108,6.9904,1.1488,80.0,29.0,132.0,7.086,81223527.0
0.16064,6.9715,-1.3138,66.0,30.0,132.0,7.096,81223527.0
0.1605,6.9656,1.3127,58.0,31.0,132.0,7.09,81223527.0
0.060251,2.3009,-1.365,3.0,0.0,150.0,2.676,81223527.0
0.16883,6.4473,-1.0596,2.0,1.0,150.0,6.536,81223527.0
0.063626,2.4298,-1.3657,3.0,2.0,150.0,2.788,81223527.0
0.18244,6.9671,-0.9795,80.0,3.0,150.0,7.038,81223527.0
0.066889,2.5544,-1.3587,3.0,4.0,150.0,2.894,81223527.0
0.18283,6.982,-0.81677,46.0,5.0,150.0,7.032,81223527.0
0.071065,2.7138,-1.3636,4.0,6.0,150.0,3.038,81223527.0
0.18281,6.9813,-0.65154,59.0,7.0,150.0,7.014,81223527.0
0.075287,2.8751,-1.3614,2.0,8.0,150.0,3.182,81223527.0
0.18274,6.9786,-0.48816,56.0,9.0,150.0,6.998,81223527.0
0.08059,3.0776,-1.3707,3.0,10.0,150.0,3.37,81223527.0
0.18226,6.96,-0.32469,78.0,11.0,150.0,6.97,81223527.0
0.085942,3.282,-1.3713,3.0,12.0,150.0,3.558,81223527.0
0.18256,6.9717,-0.16192,101.0,13.0,150.0,6.976,81223527.0
0.09222,3.5217,-1.3757,3.0,14.0,150.0,3.782,81223527.0
0.18261,6.9736,0.0,56.0,15.0,150.0,6.976,81223527.0
0.098541,3.7631,-1.3701,5.0,16.0,150.0,4.006,81223527.0
0.18282,6.9817,0.16215,71.0,17.0,150.0,6.986,81223527.0
0.10669,4.0742,-1.3771,3.0,18.0,150.0,4.302,81223527.0
0.18252,6.97,0.32515,56.0,19.0,150.0,6.98,81223527.0
0.11535,4.4049,-1.375,6.0,20.0,150.0,4.616,81223527.0
0.18232,6.9626,0.48704,37.0,21.0,150.0,6.982,81223527.0
0.12622,4.82,-1.3826,3.0,22.0,150.0,5.016,81223527.0
0.18281,6.9813,0.65154,66.0,23.0,150.0,7.014,81223527.0
0.13771,5.2589,-1.3772,9.0,24.0,150.0,5.438,81223527.0
0.18288,6.984,0.817,74.0,25.0,150.0,7.034,81223527.0
0.15176,5.7955,-1.3737,2.0,26.0,150.0,5.958,81223527.0
0.18296,6.9869,0.98228,63.0,27.0,150.0,7.058,81223527.0
0.16935,6.4673,-1.3751,5.0,28.0,150.0,6.614,81223527.0
0.18267,6.9761,1.1465,80.0,29.0,150.0,7.072,81223527.0
0.18259,6.9729,-1.3142,74.0,30.0,150.0,7.098,81223527.0
0.18228,6.9611,1.312,53.0,31.0,150.0,7.086,81223527.0
0.066776,2.3042,-1.367,3.0,0.0,166.0,2.68,81224080.0
0.18632,6.4291,-1.0567,2.0,1.0,166.0,6.518,81224080.0
0.069956,2.4139,-1.3569,3.0,2.0,166.0,2.77,81224080.0
0.20167,6.9587,-0.97839,80.0,3.0,166.0,7.03,81224080.0
0.074022,2.5542,-1.3587,3.0,4.0,166.0,2.894,81224080.0
0.2021,6.9735,-0.81584,51.0,5.0,166.0,7.024,81224080.0
0.078436,2.7065,-1.36,4.0,6.0,166.0,3.03,81224080.0
0.20196,6.9688,-0.65043,62.0,7.0,166.0,7.002,81224080.0
0.083473,2.8803,-1.3639,2.0,8.0,166.0,3.188,81224080.0
0.20176,6.9621,-0.48704,60.0,9.0,166.0,6.982,81224080.0
0.088972,3.0701,-1.3674,3.0,10.0,166.0,3.362,81224080.0
0.20152,6.9535,-0.32441,78.0,11.0,166.0,6.964,81224080.0
0.095213,3.2854,-1.3729,3.0,12.0,166.0,3.562,81224080.0
0.20186,6.9652,-0.16178,101.0,13.0,166.0,6.97,81224080.0
0.10211,3.5233,-1.3764,3.0,14.0,166.0,3.784,81224080.0
0.20185,6.9651,0.0,56.0,15.0,166.0,6.968,81224080.0
0.10905,3.7628,-1.3701,5.0,16.0,166.0,4.006,81224080.0
0.20203,6.9712,0.16192,68.0,17.0,166.0,6.976,81224080.0
0.11812,4.0758,-1.3778,3.0,18.0,166.0,4.304,81224080.0
0.20192,6.9675,0.32506,62.0,19.0,166.0,6.978,81224080.0
0.12787,4.4122,-1.3774,5.0,20.0,166.0,4.624,81224080.0
0.20171,6.9601,0.4869,44.0,21.0,166.0,6.98,81224080.0
0.1394,4.8101,-1.3798,3.0,22.0,166.0,5.006,81224080.0
0.20208,6.9728,0.6508,66.0,23.0,166.0,7.006,81224080.0
0.15239,5.2585,-1.3772,7.0,24.0,166.0,5.438,81224080.0
0.20204,6.9715,0.81561,82.0,25.0,166.0,7.022,81224080.0
0.168,5.797,-1.3741,2.0,26.0,166.0,5.96,81224080.0
0.20213,6.9745,0.98061,70.0,27.0,166.0,7.046,81224080.0
0.18747,6.4687,-1.3755,5.0,28.0,166.0,6.616,81224080.0
0.20198,6.9696,1.1455,80.0,29.0,166.0,7.066,81224080.0
0.20189,6.9665,-1.3131,74.0,30.0,166.0,7.092,81224080.0
0.20144,6.9507,1.3101,61.0,31.0,166.0,7.076,81224080.0
0.073667,2.3057,-1.3681,3.0,0.0,183.0,2.682,81224080.0
0.20546,6.4305,-1.057,2.0,1.0,183.0,6.52,81224080.0
0.077452,2.4241,-1.3627,3.0,2.0,183.0,2.782,81224080.0
0.22212,6.9521,-0.97755,80.0,3.0,183.0,7.024,81224080.0
0.0816,2.5539,-1.3587,3.0,4.0,183.0,2.894,81224080.0
0.2226,6.9669,-0.81515,49.0,5.0,183.0,7.018,81224080.0
0.08658,2.7098,-1.3618,4.0,6.0,183.0,3.034,81224080.0
0.22251,6.9642,-0.65006,62.0,7.0,183.0,6.998,81224080.0
0.092076,2.8818,-1.3648,3.0,8.0,183.0,3.19,81224080.0
0.22204,6.9495,-0.4862,60.0,9.0,183.0,6.97,81224080.0
0.098256,3.0753,-1.3699,3.0,10.0,183.0,3.368,81224080.0
0.22189,6.9449,-0.32403,78.0,11.0,183.0,6.956,81224080.0
0.1052,3.2925,-1.376,3.0,12.0,183.0,3.57,81224080.0
0.22233,6.9586,-0.16164,81.0,13.0,183.0,6.964,81224080.0
0.11232,3.5156,-1.3735,3.0,14.0,183.0,3.776,81224080.0
0.22226,6.9565,0.0,56.0,15.0,183.0,6.96,81224080.0
0.12039,3.7681,-1.3722,5.0,16.0,183.0,4.012,81224080.0
0.22239,6.9606,0.16169,71.0,17.0,183.0,6.966,81224080.0
0.13015,4.0735,-1.3771,3.0,18.0,183.0,4.302,81224080.0
0.22234,6.9589,0.32469,62.0,19.0,183.0,6.97,81224080.0
0.1409,4.4099,-1.3768,4.0,20.0,183.0,4.622,81224080.0
0.22197,6.9475,0.48606,45.0,21.0,183.0,6.968,81224080.0
0.1541,4.8231,-1.3837,4.0,22.0,183.0,5.02,81224080.0
0.22244,6.9622,0.64987,66.0,23.0,183.0,6.996,81224080.0
0.16781,5.2522,-1.3757,6.0,24.0,183.0,5.432,81224080.0
0.2226,6.9669,0.81515,77.0,25.0,183.0,7.018,81224080.0
0.18495,5.7887,-1.3723,2.0,26.0,183.0,5.952,81224080.0
0.22263,6.9679,0.97978,67.0,27.0,183.0,7.04,81224080.0
0.20678,6.472,-1.3764,5.0,28.0,183.0,6.62,81224080.0
0.22247,6.963,1.1446,76.0,29.0,183.0,7.06,81224080.0
0.22206,6.9501,-1.3101,66.0,30.0,183.0,7.076,81224080.0
0.22193,6.9462,1.3094,56.0,31.0,183.0,7.072,81224080.0
0.080508,2.3054,-1.3681,3.0,0.0,200.0,2.682,81224080.0
0.22447,6.4279,-1.0567,2.0,1.0,200.0,6.518,81224080.0
0.084766,2.4274,-1.3647,3.0,2.0,200.0,2.786,81224080.0
0.2422,6.9356,-0.97533,80.0,3.0,200.0,7.008,81224080.0
0.089239,2.5555,-1.3596,3.0,4.0,200.0,2.896,81224080.0
0.24306,6.9603,-0.81445,49.0,5.0,200.0,7.012,81224080.0
0.094682,2.7113,-1.3627,4.0,6.0,200.0,3.036,81224080.0
0.24275,6.9516,-0.64894,62.0,7.0,200.0,6.986,81224080.0
0.10082,2.887,-1.3673,3.0,8.0,200.0,3.196,81224080.0
0.24252,6.9448,-0.48592,64.0,9.0,200.0,6.966,81224080.0
0.10732,3.0731,-1.3691,3.0,10.0,200.0,3.366,81224080.0
0.24208,6.9322,-0.32348,82.0,11.0,200.0,6.944,81224080.0
0.1149,3.2903,-1.3752,3.0,12.0,200.0,3.568,81224080.0
0.24256,6.9459,-0.16136,101.0,13.0,200.0,6.952,81224080.0
0.12308,3.5245,-1.3771,3.0,14.0,200.0,3.786,81224080.0
0.24262,6.9478,0.0,56.0,15.0,200.0,6.952,81224080.0
0.13131,3.7602,-1.3694,5.0,16.0,200.0,4.004,81224080.0
0.24284,6.9539,0.16155,71.0,17.0,200.0,6.96,81224080.0
