"Points:0","Points:1","Points:2","intensity","laser_id","azimuth","distance_m","timestamp"
0.03122,3.084,-1.3731,6.0,10.0,58.0,3.376,522506284.0
0.070944,7.008,-0.32683,86.0,11.0,58.0,7.016,522506284.0
0.033327,3.2922,-1.3752,6.0,12.0,58.0,3.568,522506284.0
0.071083,7.0217,-0.16303,103.0,13.0,58.0,7.024,522506284.0
0.035643,3.5209,-1.3749,4.0,14.0,58.0,3.78,522506284.0
0.071001,7.0136,0.0,65.0,15.0,58.0,7.014,522506284.0
0.038201,3.7736,-1.3736,6.0,16.0,58.0,4.016,522506284.0
0.071245,7.0377,0.1634,86.0,17.0,58.0,7.04,522506284.0
0.041199,4.0697,-1.3752,4.0,18.0,58.0,4.296,522506284.0
0.071025,7.016,0.3272,79.0,19.0,58.0,7.024,522506284.0
0.044663,4.412,-1.3768,6.0,20.0,58.0,4.622,522506284.0
0.07103,7.0165,0.49067,51.0,21.0,58.0,7.034,522506284.0
0.04877,4.8176,-1.3815,4.0,22.0,58.0,5.012,522506284.0
0.071077,7.0211,0.65507,77.0,23.0,58.0,7.052,522506284.0
0.053214,5.2566,-1.3762,7.0,24.0,58.0,5.434,522506284.0
0.071224,7.0357,0.82281,84.0,25.0,58.0,7.084,522506284.0
0.058942,5.8225,-1.3797,3.0,26.0,58.0,5.984,522506284.0
0.071132,7.0266,0.98757,82.0,27.0,58.0,7.096,522506284.0
0.065429,6.4633,-1.3739,6.0,28.0,58.0,6.608,522506284.0
0.07106,7.0195,1.1533,81.0,29.0,58.0,7.114,522506284.0
0.071027,7.0162,-1.322,75.0,30.0,58.0,7.14,522506284.0
0.071027,7.0162,1.322,75.0,31.0,58.0,7.14,522506284.0
0.030151,2.3032,-1.366,3.0,0.0,75.0,2.678,522506284.0
0.084835,6.4806,-1.0648,2.0,1.0,75.0,6.568,522506284.0
0.031907,2.4374,-1.3696,3.0,2.0,75.0,2.796,522506284.0
0.091643,7.0006,-0.98395,80.0,3.0,75.0,7.07,522506284.0
0.033493,2.5586,-1.3605,3.0,4.0,75.0,2.898,522506284.0
0.091865,7.0176,-0.82072,49.0,5.0,75.0,7.066,522506284.0
0.035582,2.7181,-1.3654,9.0,6.0,75.0,3.042,522506284.0
0.091831,7.0149,-0.65452,68.0,7.0,75.0,7.046,522506284.0
0.037741,2.8831,-1.3648,3.0,8.0,75.0,3.19,522506284.0
0.091796,7.0123,-0.49039,56.0,9.0,75.0,7.03,522506284.0
0.040418,3.0875,-1.3748,6.0,10.0,75.0,3.38,522506284.0
0.091528,6.9918,-0.32608,74.0,11.0,75.0,7.0,522506284.0
0.043095,3.2921,-1.3752,5.0,12.0,75.0,3.568,522506284.0
0.091707,7.0055,-0.16266,102.0,13.0,75.0,7.008,522506284.0
0.046065,3.5189,-1.3742,6.0,14.0,75.0,3.778,522506284.0
0.09168,7.0034,0.0,60.0,15.0,75.0,7.004,522506284.0
0.049225,3.7603,-1.3688,5.0,16.0,75.0,4.002,522506284.0
0.091917,7.0215,0.16303,80.0,17.0,75.0,7.024,522506284.0
0.053249,4.0677,-1.3746,4.0,18.0,75.0,4.294,522506284.0
0.091737,7.0078,0.32683,76.0,19.0,75.0,7.016,522506284.0
0.057654,4.4042,-1.3744,6.0,20.0,75.0,4.614,522506284.0
0.091613,6.9983,0.48941,44.0,21.0,75.0,7.016,522506284.0
0.063064,4.8174,-1.3815,5.0,22.0,75.0,5.012,522506284.0
0.091857,7.0169,0.6547,74.0,23.0,75.0,7.048,522506284.0
0.068886,5.2622,-1.3777,7.0,24.0,75.0,5.44,522506284.0
0.091943,7.0235,0.82142,77.0,25.0,75.0,7.072,522506284.0
0.07604,5.8087,-1.3764,2.0,26.0,75.0,5.97,522506284.0
0.091902,7.0204,0.98674,78.0,27.0,75.0,7.09,522506284.0
0.084708,6.4709,-1.3755,6.0,28.0,75.0,6.616,522506284.0
0.091862,7.0173,1.153,80.0,29.0,75.0,7.112,522506284.0
0.091792,7.012,-1.3212,76.0,30.0,75.0,7.136,522506284.0
0.091741,7.0081,1.3205,71.0,31.0,75.0,7.132,522506284.0
0.036555,2.3014,-1.365,3.0,0.0,91.0,2.676,522506284.0
0.10287,6.4763,-1.0642,2.0,1.0,91.0,6.564,522506284.0
0.03852,2.4251,-1.3627,3.0,2.0,91.0,2.782,522506284.0
0.111,6.9884,-0.98228,81.0,3.0,91.0,7.058,522506284.0
0.040666,2.5602,-1.3615,3.0,4.0,91.0,2.9,522506284.0
0.1113,7.0074,-0.81956,51.0,5.0,91.0,7.056,522506284.0
0.043002,2.7073,-1.36,7.0,6.0,91.0,3.03,522506284.0
0.11126,7.0047,-0.65359,72.0,7.0,91.0,7.036,522506284.0
0.045907,2.8902,-1.3682,3.0,8.0,91.0,3.198,522506284.0
0.11119,7.0,-0.48955,69.0,9.0,91.0,7.018,522506284.0
0.04904,3.0874,-1.3748,6.0,10.0,91.0,3.38,522506284.0
0.11105,6.9915,-0.32608,86.0,11.0,91.0,7.0,522506284.0
0.052259,3.2901,-1.3744,4.0,12.0,91.0,3.566,522506284.0
0.11114,6.9972,-0.16248,102.0,13.0,91.0,7.0,522506284.0
0.055832,3.515,-1.3728,7.0,14.0,91.0,3.774,522506284.0
0.11111,6.9951,0.0,60.0,15.0,91.0,6.996,522506284.0
0.059786,3.7639,-1.3701,6.0,16.0,91.0,4.006,522506284.0
0.11143,7.0152,0.16289,86.0,17.0,91.0,7.018,522506284.0
0.064608,4.0675,-1.3746,4.0,18.0,91.0,4.294,522506284.0
0.11118,6.9995,0.32646,76.0,19.0,91.0,7.008,522506284.0
0.069892,4.4002,-1.3732,6.0,20.0,91.0,4.61,522506284.0
0.11119,7.0,0.48955,51.0,21.0,91.0,7.018,522506284.0
0.07673,4.8307,-1.3854,3.0,22.0,91.0,5.026,522506284.0
0.11129,7.0067,0.65377,77.0,23.0,91.0,7.038,522506284.0
0.08355,5.2601,-1.3772,7.0,24.0,91.0,5.438,522506284.0
0.11149,7.0193,0.82095,82.0,25.0,91.0,7.068,522506284.0
0.092353,5.8143,-1.3778,2.0,26.0,91.0,5.976,522506284.0
0.11138,7.0122,0.98562,82.0,27.0,91.0,7.082,522506284.0
0.10275,6.4687,-1.3751,6.0,28.0,91.0,6.614,522506284.0
0.11124,7.0032,1.1507,81.0,29.0,91.0,7.098,522506284.0
0.11122,7.0019,-1.3194,76.0,30.0,91.0,7.126,522506284.0
0.11112,6.996,1.3183,77.0,31.0,91.0,7.12,522506284.0
0.043817,2.303,-1.366,3.0,0.0,109.0,2.678,522506284.0
0.12291,6.4602,-1.0616,2.0,1.0,109.0,6.548,522506284.0
0.046138,2.4249,-1.3627,3.0,2.0,109.0,2.782,522506284.0
0.13288,6.9841,-0.98173,81.0,3.0,109.0,7.054,522506284.0
0.04881,2.5654,-1.3643,3.0,4.0,109.0,2.906,522506284.0
0.13324,7.003,-0.81909,49.0,5.0,109.0,7.052,522506284.0
0.051609,2.7125,-1.3627,6.0,6.0,109.0,3.036,522506284.0
0.13319,7.0003,-0.65322,72.0,7.0,109.0,7.032,522506284.0
0.054952,2.8882,-1.3673,3.0,8.0,109.0,3.196,522506284.0
0.13303,6.9917,-0.48899,64.0,9.0,109.0,7.01,522506284.0
0.058565,3.0781,-1.3707,6.0,10.0,109.0,3.37,522506284.0
0.13286,6.9831,-0.32571,86.0,11.0,109.0,6.992,522506284.0
0.062595,3.2899,-1.3744,4.0,12.0,109.0,3.566,522506284.0
0.13297,6.9889,-0.16229,102.0,13.0,109.0,6.992,522506284.0
0.066946,3.5186,-1.3742,3.0,14.0,109.0,3.778,522506284.0
0.13312,6.9967,0.0,65.0,15.0,109.0,6.998,522506284.0
0.071753,3.7712,-1.3729,6.0,16.0,109.0,4.014,522506284.0
0.13328,7.0048,0.16266,86.0,17.0,109.0,7.008,522506284.0
0.077314,4.0635,-1.3733,4.0,18.0,109.0,4.29,522506284.0
0.13313,6.9971,0.32636,79.0,19.0,109.0,7.006,522506284.0
0.083787,4.4038,-1.3744,6.0,20.0,109.0,4.614,522506284.0
0.13295,6.9877,0.48871,48.0,21.0,109.0,7.006,522506284.0
0.091832,4.8266,-1.3843,3.0,22.0,109.0,5.022,522506284.0
0.13312,6.9963,0.65284,75.0,23.0,109.0,7.028,522506284.0
0.10015,5.2636,-1.3782,7.0,24.0,109.0,5.442,522506284.0
0.13336,7.009,0.81979,77.0,25.0,109.0,7.058,522506284.0
0.11047,5.8062,-1.376,2.0,26.0,109.0,5.968,522506284.0
0.13318,6.9999,0.98395,82.0,27.0,109.0,7.07,522506284.0
0.12322,6.4761,-1.3768,7.0,28.0,109.0,6.622,522506284.0
0.13301,6.991,1.1488,80.0,29.0,109.0,7.086,522506284.0
0.13306,6.9937,-1.3179,76.0,30.0,109.0,7.118,522506284.0
0.13299,6.9897,1.3172,75.0,31.0,109.0,7.114,522506284.0
0.050136,2.2977,-1.363,3.0,0.0,125.0,2.672,522506284.0
0.14083,6.4539,-1.0606,2.0,1.0,125.0,6.542,522506284.0
0.052986,2.4283,-1.3647,3.0,2.0,125.0,2.786,522506284.0
0.15217,6.9738,-0.98034,81.0,3.0,125.0,7.044,522506284.0
0.055897,2.5617,-1.3624,3.0,4.0,125.0,2.902,522506284.0
0.15254,6.9907,-0.8177,51.0,5.0,125.0,7.04,522506284.0
0.059106,2.7088,-1.3609,5.0,6.0,125.0,3.032,522506284.0
0.15248,6.988,-0.6521,76.0,7.0,125.0,7.02,522506284.0
0.062938,2.8844,-1.3656,3.0,8.0,125.0,3.192,522506284.0
0.15225,6.9773,-0.48802,69.0,9.0,125.0,6.996,522506284.0
0.067041,3.0724,-1.3683,5.0,10.0,125.0,3.364,522506284.0
0.15223,6.9768,-0.32543,86.0,11.0,125.0,6.986,522506284.0
0.072023,3.3008,-1.379,4.0,12.0,125.0,3.578,522506284.0
0.15231,6.9805,-0.1621,102.0,13.0,125.0,6.984,522506284.0
0.07669,3.5146,-1.3728,3.0,14.0,125.0,3.774,522506284.0
0.15236,6.9823,0.0,60.0,15.0,125.0,6.984,522506284.0
0.082202,3.7673,-1.3715,6.0,16.0,125.0,4.01,522506284.0
0.15275,7.0004,0.16257,86.0,17.0,125.0,7.004,522506284.0
0.088744,4.0671,-1.3746,4.0,18.0,125.0,4.294,522506284.0
0.15241,6.9847,0.3258,79.0,19.0,125.0,6.994,522506284.0
0.096251,4.4111,-1.3768,8.0,20.0,125.0,4.622,522506284.0
0.15233,6.9813,0.4883,48.0,21.0,125.0,7.0,522506284.0
0.10527,4.8244,-1.3837,3.0,22.0,125.0,5.02,522506284.0
0.15248,6.988,0.6521,75.0,23.0,125.0,7.02,522506284.0
0.11476,5.2595,-1.3772,7.0,24.0,125.0,5.438,522506284.0
0.15267,6.9966,0.8184,82.0,25.0,125.0,7.046,522506284.0
0.12702,5.8214,-1.3797,3.0,26.0,125.0,5.984,522506284.0
0.15247,6.9876,0.98228,82.0,27.0,125.0,7.058,522506284.0
0.14147,6.4836,-1.3785,7.0,28.0,125.0,6.63,522506284.0
0.15236,6.9827,1.1475,81.0,29.0,125.0,7.078,522506284.0
0.15225,6.9775,-1.315,76.0,30.0,125.0,7.102,522506284.0
0.15229,6.9795,1.3153,77.0,31.0,125.0,7.104,522506284.0
0.057354,2.2975,-1.363,3.0,0.0,143.0,2.672,522506284.0
0.1608,6.4416,-1.0586,2.0,1.0,143.0,6.53,522506284.0
0.060788,2.4351,-1.3686,3.0,2.0,143.0,2.794,522506284.0
0.17398,6.9693,-0.97978,81.0,3.0,143.0,7.04,522506284.0
0.063944,2.5615,-1.3624,3.0,4.0,143.0,2.902,522506284.0
0.1743,6.9822,-0.81677,51.0,5.0,143.0,7.032,522506284.0
