"Points:0","Points:1","Points:2","intensity","laser_id","azimuth","distance_m","timestamp"
0.028258,7.0394,-0.65675,59.0,7.0,23.0,7.07,40559933.0
0.01156,2.8797,-1.3631,2.0,8.0,23.0,3.186,40559933.0
0.028264,7.0408,-0.49234,52.0,9.0,23.0,7.058,40559933.0
0.012373,3.0823,-1.3723,3.0,10.0,23.0,3.374,40559933.0
0.028222,7.0303,-0.32785,70.0,11.0,23.0,7.038,40559933.0
0.013216,3.2923,-1.3752,6.0,12.0,23.0,3.568,40559933.0
0.028253,7.038,-0.1634,81.0,13.0,23.0,7.04,40559933.0
0.014142,3.5229,-1.3757,3.0,14.0,23.0,3.782,40559933.0
0.028268,7.0419,0.0,49.0,15.0,23.0,7.042,40559933.0
0.015119,3.7663,-1.3708,5.0,16.0,23.0,4.008,40559933.0
0.028285,7.046,0.16359,68.0,17.0,23.0,7.048,40559933.0
0.016361,4.0756,-1.3771,3.0,18.0,23.0,4.302,40559933.0
0.028278,7.0443,0.32851,56.0,19.0,23.0,7.052,40559933.0
0.017704,4.4102,-1.3762,5.0,20.0,23.0,4.62,40559933.0
0.028248,7.0368,0.49206,39.0,21.0,23.0,7.054,40559933.0
0.019394,4.8313,-1.3854,3.0,22.0,23.0,5.026,40559933.0
0.02829,7.0473,0.65749,66.0,23.0,23.0,7.078,40559933.0
0.021102,5.2568,-1.3762,6.0,24.0,23.0,5.434,40559933.0
0.028324,7.0559,0.82513,82.0,25.0,23.0,7.104,40559933.0
0.02328,5.7994,-1.3741,2.0,26.0,23.0,5.96,40559933.0
0.028303,7.0507,0.99091,67.0,27.0,23.0,7.12,40559933.0
0.025962,6.4675,-1.3747,5.0,28.0,23.0,6.612,40559933.0
0.028283,7.0455,1.1575,80.0,29.0,23.0,7.14,40559933.0
0.028253,7.0381,-1.3261,59.0,30.0,23.0,7.162,40559933.0
0.028221,7.0302,1.3246,58.0,31.0,23.0,7.154,40559933.0
0.016495,2.3051,-1.367,4.0,0.0,41.0,2.68,40559933.0
0.046589,6.5105,-1.0697,1.0,1.0,41.0,6.598,40559933.0
0.017306,2.4183,-1.3588,3.0,2.0,41.0,2.774,40559933.0
0.050297,7.0287,-0.98785,74.0,3.0,41.0,7.098,40559933.0
0.018285,2.5552,-1.3587,3.0,4.0,41.0,2.894,40559933.0
0.050377,7.0398,-0.82328,40.0,5.0,41.0,7.088,40559933.0
0.019414,2.7129,-1.3627,4.0,6.0,41.0,3.036,40559933.0
0.050344,7.0353,-0.65637,53.0,7.0,41.0,7.066,40559933.0
0.020606,2.8796,-1.3631,2.0,8.0,41.0,3.186,40559933.0
0.050311,7.0307,-0.49164,43.0,9.0,41.0,7.048,40559933.0
0.022017,3.0767,-1.3699,3.0,10.0,41.0,3.368,40559933.0
0.050222,7.0182,-0.3273,48.0,11.0,41.0,7.026,40559933.0
0.023559,3.2923,-1.3752,6.0,12.0,41.0,3.568,40559933.0
0.050306,7.0299,-0.16322,80.0,13.0,41.0,7.032,40559933.0
0.025143,3.5135,-1.372,3.0,14.0,41.0,3.772,40559933.0
0.050305,7.0298,0.0,34.0,15.0,41.0,7.03,40559933.0
0.026937,3.7643,-1.3701,5.0,16.0,41.0,4.006,40559933.0
0.050335,7.0339,0.16331,57.0,17.0,41.0,7.036,40559933.0
0.029191,4.0793,-1.3784,3.0,18.0,41.0,4.306,40559933.0
0.050293,7.0282,0.32776,44.0,19.0,41.0,7.036,40559933.0
0.031586,4.414,-1.3774,5.0,20.0,41.0,4.624,40559933.0
0.050283,7.0267,0.49136,26.0,21.0,41.0,7.044,40559933.0
0.034489,4.8196,-1.382,3.0,22.0,41.0,5.014,40559933.0
0.05033,7.0333,0.65619,60.0,23.0,41.0,7.064,40559933.0
0.037589,5.2529,-1.3752,6.0,24.0,41.0,5.43,40559933.0
0.050434,7.0478,0.82421,70.0,25.0,41.0,7.096,40559933.0
0.041555,5.8071,-1.376,2.0,26.0,41.0,5.968,40559933.0
0.050397,7.0426,0.9898,56.0,27.0,41.0,7.112,40559933.0
0.046294,6.4693,-1.3751,4.0,28.0,41.0,6.614,40559933.0
0.050346,7.0355,1.1559,72.0,29.0,41.0,7.13,40559933.0
0.050251,7.0223,-1.3231,70.0,30.0,41.0,7.146,40559933.0
0.050209,7.0164,1.322,53.0,31.0,41.0,7.14,40559933.0
0.022863,2.2981,-1.363,3.0,0.0,57.0,2.672,40559933.0
0.06475,6.5084,-1.0693,1.0,1.0,57.0,6.596,40559933.0
0.024128,2.4253,-1.3627,3.0,2.0,57.0,2.782,40559933.0
0.069846,7.0207,-0.98674,80.0,3.0,57.0,7.09,40559933.0
0.025385,2.5516,-1.3568,3.0,4.0,57.0,2.89,40559933.0
0.069937,7.0297,-0.82211,46.0,5.0,57.0,7.078,40559933.0
0.027061,2.72,-1.3663,5.0,6.0,57.0,3.044,40559933.0
0.069871,7.0232,-0.65526,59.0,7.0,57.0,7.054,40559933.0
0.02863,2.8777,-1.3622,2.0,8.0,57.0,3.184,40559933.0
0.069845,7.0205,-0.49095,56.0,9.0,57.0,7.038,40559933.0
0.030591,3.0748,-1.3691,3.0,10.0,57.0,3.366,40559933.0
0.0698,7.016,-0.3272,78.0,11.0,57.0,7.024,40559933.0
0.032679,3.2848,-1.3721,4.0,12.0,57.0,3.56,40559933.0
0.069877,7.0238,-0.16308,81.0,13.0,57.0,7.026,40559933.0
0.035084,3.5265,-1.3771,3.0,14.0,57.0,3.786,40559933.0
0.069916,7.0277,0.0,49.0,15.0,57.0,7.028,40559933.0
0.03743,3.7623,-1.3694,5.0,16.0,57.0,4.004,40559933.0
0.069897,7.0258,0.16313,68.0,17.0,57.0,7.028,40559933.0
0.040451,4.0659,-1.3739,3.0,18.0,57.0,4.292,40559933.0
0.06988,7.024,0.32757,59.0,19.0,57.0,7.032,40559933.0
0.043874,4.4101,-1.3762,4.0,20.0,57.0,4.62,40559933.0
0.069825,7.0185,0.49081,39.0,21.0,57.0,7.036,40559933.0
0.048005,4.8253,-1.3837,3.0,22.0,57.0,5.02,40559933.0
0.069951,7.0311,0.656,69.0,23.0,57.0,7.062,40559933.0
0.052277,5.2547,-1.3757,6.0,24.0,57.0,5.432,40559933.0
0.070036,7.0397,0.82328,82.0,25.0,57.0,7.088,40559933.0
0.058023,5.8322,-1.382,3.0,26.0,57.0,5.994,40559933.0
0.070004,7.0365,0.98896,70.0,27.0,57.0,7.106,40559933.0
0.06436,6.4691,-1.3751,4.0,28.0,57.0,6.614,40559933.0
0.069914,7.0274,1.1546,80.0,29.0,57.0,7.122,40559933.0
0.069802,7.0162,-1.322,66.0,30.0,57.0,7.14,40559933.0
0.069685,7.0044,1.3198,58.0,31.0,57.0,7.128,40559933.0
0.028901,2.2998,-1.364,3.0,0.0,72.0,2.674,40559933.0
0.081368,6.4747,-1.0638,1.0,1.0,72.0,6.562,40559933.0
0.030434,2.4217,-1.3608,3.0,2.0,72.0,2.778,40559933.0
0.088152,7.0145,-0.9859,77.0,3.0,72.0,7.084,40559933.0
0.032087,2.5533,-1.3577,3.0,4.0,72.0,2.892,40559933.0
0.088191,7.0176,-0.82072,44.0,5.0,72.0,7.066,40559933.0
0.034114,2.7146,-1.3636,8.0,6.0,72.0,3.038,40559933.0
0.088157,7.015,-0.65452,56.0,7.0,72.0,7.046,40559933.0
0.0363,2.8885,-1.3673,3.0,8.0,72.0,3.196,40559933.0
0.088074,7.0083,-0.49011,45.0,9.0,72.0,7.026,40559933.0
0.038663,3.0766,-1.3699,3.0,10.0,72.0,3.368,40559933.0
0.088093,7.0098,-0.32692,70.0,11.0,72.0,7.018,40559933.0
0.041325,3.2884,-1.3736,3.0,12.0,72.0,3.564,40559933.0
0.088165,7.0156,-0.16289,80.0,13.0,72.0,7.018,40559933.0
0.044269,3.5227,-1.3757,4.0,14.0,72.0,3.782,40559933.0
0.088188,7.0174,0.0,49.0,15.0,72.0,7.018,40559933.0
0.047233,3.7585,-1.3681,4.0,16.0,72.0,4.0,40559933.0
0.08819,7.0176,0.16294,64.0,17.0,72.0,7.02,40559933.0
0.051167,4.0715,-1.3759,3.0,18.0,72.0,4.298,40559933.0
0.088168,7.0158,0.3272,52.0,19.0,72.0,7.024,40559933.0
0.055252,4.3966,-1.372,4.0,20.0,72.0,4.606,40559933.0
0.088099,7.0103,0.49025,34.0,21.0,72.0,7.028,40559933.0
0.060759,4.8348,-1.3865,3.0,22.0,72.0,5.03,40559933.0
0.088283,7.0249,0.65545,65.0,23.0,72.0,7.056,40559933.0
0.066106,5.2603,-1.3772,6.0,24.0,72.0,5.438,40559933.0
0.08844,7.0375,0.82304,70.0,25.0,72.0,7.086,40559933.0
0.073047,5.8126,-1.3774,2.0,26.0,72.0,5.974,40559933.0
0.088301,7.0264,0.98757,59.0,27.0,72.0,7.096,40559933.0
0.08132,6.4709,-1.3755,4.0,28.0,72.0,6.616,40559933.0
0.088187,7.0174,1.153,76.0,29.0,72.0,7.112,40559933.0
0.088047,7.0062,-1.3201,70.0,30.0,72.0,7.13,40559933.0
0.087874,6.9924,1.3175,53.0,31.0,72.0,7.116,40559933.0
0.036126,2.2997,-1.364,3.0,0.0,90.0,2.674,40559933.0
0.10158,6.4665,-1.0625,1.0,1.0,90.0,6.554,40559933.0
0.038041,2.4216,-1.3608,3.0,2.0,90.0,2.778,40559933.0
0.11009,7.0083,-0.98507,81.0,3.0,90.0,7.078,40559933.0
0.040164,2.5567,-1.3596,3.0,4.0,90.0,2.896,40559933.0
0.11005,7.0054,-0.81933,46.0,5.0,90.0,7.054,40559933.0
0.04267,2.7162,-1.3645,6.0,6.0,90.0,3.04,40559933.0
0.11013,7.0107,-0.65415,62.0,7.0,90.0,7.042,40559933.0
0.045346,2.8866,-1.3665,3.0,8.0,90.0,3.194,40559933.0
0.11006,7.006,-0.48997,52.0,9.0,90.0,7.024,40559933.0
0.048472,3.0856,-1.374,4.0,10.0,90.0,3.378,40559933.0
0.10993,6.9975,-0.32636,78.0,11.0,90.0,7.006,40559933.0
0.051714,3.2919,-1.3752,3.0,12.0,90.0,3.568,40559933.0
0.11002,7.0032,-0.16261,80.0,13.0,90.0,7.006,40559933.0
0.055365,3.5244,-1.3764,6.0,14.0,90.0,3.784,40559933.0
0.11001,7.0031,0.0,56.0,15.0,90.0,7.004,40559933.0
0.059099,3.7621,-1.3694,4.0,16.0,90.0,4.004,40559933.0
0.11011,7.0092,0.16275,68.0,17.0,90.0,7.012,40559933.0
0.064017,4.0751,-1.3771,3.0,18.0,90.0,4.302,40559933.0
0.11005,7.0055,0.32674,56.0,19.0,90.0,7.014,40559933.0
0.069244,4.4078,-1.3756,4.0,20.0,90.0,4.618,40559933.0
0.11003,7.004,0.48983,41.0,21.0,90.0,7.022,40559933.0
0.075857,4.8288,-1.3848,3.0,22.0,90.0,5.024,40559933.0
0.11023,7.0167,0.6547,66.0,23.0,90.0,7.048,40559933.0
0.08251,5.2523,-1.3752,6.0,24.0,90.0,5.43,40559933.0
0.11024,7.0173,0.82072,77.0,25.0,90.0,7.066,40559933.0
0.091277,5.8104,-1.3769,2.0,26.0,90.0,5.972,40559933.0
0.11028,7.0201,0.98674,67.0,27.0,90.0,7.09,40559933.0
0.10159,6.4667,-1.3747,4.0,28.0,90.0,6.612,40559933.0
0.11017,7.0131,1.1524,80.0,29.0,90.0,7.108,40559933.0
0.10993,6.998,-1.3187,66.0,30.0,90.0,7.122,40559933.0
0.10975,6.9862,1.3164,58.0,31.0,90.0,7.11,40559933.0
0.042452,2.2944,-1.3609,3.0,0.0,106.0,2.668,40559933.0
0.11964,6.4662,-1.0625,1.0,1.0,106.0,6.554,40559933.0
0.044804,2.4215,-1.3608,3.0,2.0,106.0,2.778,40559933.0
0.12948,6.998,-0.98368,80.0,3.0,106.0,7.068,40559933.0
0.047336,2.5583,-1.3605,3.0,4.0,106.0,2.898,40559933.0
0.12954,7.0011,-0.81886,46.0,5.0,106.0,7.05,40559933.0
0.050156,2.7107,-1.3618,5.0,6.0,106.0,3.034,40559933.0
0.12953,7.0004,-0.65322,59.0,7.0,106.0,7.032,40559933.0
0.053172,2.8738,-1.3605,2.0,8.0,106.0,3.18,40559933.0
0.12951,6.9997,-0.48955,52.0,9.0,106.0,7.018,40559933.0
0.056886,3.0745,-1.3691,3.0,10.0,106.0,3.366,40559933.0
0.12932,6.9892,-0.32599,78.0,11.0,106.0,6.998,40559933.0
0.060872,3.2899,-1.3744,3.0,12.0,106.0,3.566,40559933.0
0.12942,6.9949,-0.16243,80.0,13.0,106.0,6.998,40559933.0
0.064931,3.5093,-1.3706,3.0,14.0,106.0,3.768,40559933.0
0.12946,6.9968,0.0,52.0,15.0,106.0,6.998,40559933.0
0.069605,3.7619,-1.3694,4.0,16.0,106.0,4.004,40559933.0
0.12961,7.0049,0.16266,71.0,17.0,106.0,7.008,40559933.0
0.075432,4.0768,-1.3778,3.0,18.0,106.0,4.304,40559933.0
0.12943,6.9952,0.32627,54.0,19.0,106.0,7.004,40559933.0
0.081694,4.4152,-1.378,4.0,20.0,106.0,4.626,40559933.0
0.12933,6.9897,0.48885,39.0,21.0,106.0,7.008,40559933.0
0.089199,4.8209,-1.3826,3.0,22.0,106.0,5.016,40559933.0
0.12967,7.0084,0.65396,65.0,23.0,106.0,7.04,40559933.0
0.09707,5.2463,-1.3736,5.0,24.0,106.0,5.424,40559933.0
0.12972,7.011,0.82002,70.0,25.0,106.0,7.06,40559933.0
0.10754,5.8121,-1.3774,2.0,26.0,106.0,5.974,40559933.0
0.12966,7.0079,0.98507,59.0,27.0,106.0,7.078,40559933.0
0.11975,6.4723,-1.376,4.0,28.0,106.0,6.618,40559933.0
0.1295,6.999,1.1501,76.0,29.0,106.0,7.094,40559933.0
0.12937,6.9918,-1.3175,62.0,30.0,106.0,7.116,40559933.0
0.12908,6.976,1.3146,53.0,31.0,106.0,7.1,40559933.0
0.04966,2.2943,-1.3609,3.0,0.0,124.0,2.668,40559933.0
0.1397,6.4539,-1.0606,1.0,1.0,124.0,6.542,40559933.0
0.052486,2.4248,-1.3627,3.0,2.0,124.0,2.782,40559933.0
0.15129,6.9897,-0.98256,80.0,3.0,124.0,7.06,40559933.0
0.055449,2.5617,-1.3624,3.0,4.0,124.0,2.902,40559933.0
0.1514,6.9947,-0.81817,49.0,5.0,124.0,7.044,40559933.0
0.05871,2.7124,-1.3627,4.0,6.0,124.0,3.036,40559933.0
0.1513,6.99,-0.65229,62.0,7.0,124.0,7.022,40559933.0
0.0622,2.8736,-1.3605,2.0,8.0,124.0,3.18,40559933.0
0.15129,6.9893,-0.48885,56.0,9.0,124.0,7.008,40559933.0
0.066544,3.0743,-1.3691,3.0,10.0,124.0,3.366,40559933.0
0.1511,6.9808,-0.32562,78.0,11.0,124.0,6.99,40559933.0
0.071287,3.2934,-1.376,3.0,12.0,124.0,3.57,40559933.0
0.15123,6.9865,-0.16224,80.0,13.0,124.0,6.99,40559933.0
0.076278,3.524,-1.3764,3.0,14.0,124.0,3.784,40559933.0
0.15127,6.9884,0.0,52.0,15.0,124.0,6.99,40559933.0
0.081301,3.756,-1.3674,3.0,16.0,124.0,3.998,40559933.0
0.15144,6.9965,0.16248,68.0,17.0,124.0,7.0,40559933.0
0.088198,4.0747,-1.3771,3.0,18.0,124.0,4.302,40559933.0
0.15123,6.9868,0.3259,54.0,19.0,124.0,6.996,40559933.0
0.095647,4.4188,-1.3792,6.0,20.0,124.0,4.63,40559933.0
0.15103,6.9773,0.48802,41.0,21.0,124.0,6.996,40559933.0
0.10447,4.8263,-1.3843,3.0,22.0,124.0,5.022,40559933.0
0.15147,6.998,0.65303,65.0,23.0,124.0,7.03,40559933.0
0.11372,5.2537,-1.3757,6.0,24.0,124.0,5.432,40559933.0
0.15145,6.9967,0.8184,77.0,25.0,124.0,7.046,40559933.0
0.12575,5.8097,-1.3769,2.0,26.0,124.0,5.972,40559933.0
0.15159,7.0035,0.98451,67.0,27.0,124.0,7.074,40559933.0
0.14009,6.4719,-1.376,4.0,28.0,124.0,6.618,40559933.0
0.15132,6.9906,1.1488,80.0,29.0,124.0,7.086,40559933.0
0.15133,6.9913,-1.3175,74.0,30.0,124.0,7.116,40559933.0
0.15095,6.9736,1.3142,56.0,31.0,124.0,7.098,40559933.0
0.056552,2.2975,-1.363,3.0,0.0,141.0,2.672,40560486.0
0.15885,6.4535,-1.0606,1.0,1.0,141.0,6.542,40560486.0
0.059509,2.4177,-1.3588,3.0,2.0,141.0,2.774,40560486.0
0.17174,6.9773,-0.98089,80.0,3.0,141.0,7.048,40560486.0
0.062789,2.5509,-1.3568,3.0,4.0,141.0,2.89,40560486.0
0.17201,6.9882,-0.81747,49.0,5.0,141.0,7.038,40560486.0
0.066934,2.7193,-1.3663,4.0,6.0,141.0,3.044,40560486.0
0.17189,6.9835,-0.65173,62.0,7.0,141.0,7.016,40560486.0
0.070682,2.8716,-1.3596,2.0,8.0,141.0,3.178,40560486.0
0.17188,6.9828,-0.48843,56.0,9.0,141.0,7.002,40560486.0
0.075755,3.0777,-1.3707,3.0,10.0,141.0,3.37,40560486.0
0.17142,6.9643,-0.32487,74.0,11.0,141.0,6.974,40560486.0
0.080877,3.2858,-1.3729,3.0,12.0,141.0,3.562,40560486.0
0.17181,6.98,-0.1621,81.0,13.0,141.0,6.984,40560486.0
0.086688,3.5219,-1.3757,3.0,14.0,141.0,3.782,40560486.0
0.1718,6.9799,0.0,52.0,15.0,141.0,6.982,40560486.0
0.092583,3.7614,-1.3694,4.0,16.0,141.0,4.004,40560486.0
0.17195,6.986,0.16224,71.0,17.0,141.0,6.99,40560486.0
0.10024,4.0725,-1.3765,3.0,18.0,141.0,4.3,40560486.0
0.17172,6.9763,0.32543,56.0,19.0,141.0,6.986,40560486.0
0.10876,4.4185,-1.3792,7.0,20.0,141.0,4.63,40560486.0
0.17163,6.9729,0.48774,41.0,21.0,141.0,6.992,40560486.0
0.11879,4.826,-1.3843,3.0,22.0,141.0,5.022,40560486.0
0.17199,6.9875,0.6521,65.0,23.0,141.0,7.02,40560486.0
0.1295,5.2611,-1.3777,7.0,24.0,141.0,5.44,40560486.0
0.17211,6.9922,0.81793,77.0,25.0,141.0,7.042,40560486.0
0.14294,5.8074,-1.3764,2.0,26.0,141.0,5.97,40560486.0
0.17198,6.9872,0.98228,70.0,27.0,141.0,7.058,40560486.0
0.15924,6.4695,-1.3755,5.0,28.0,141.0,6.616,40560486.0
0.17196,6.9862,1.1481,80.0,29.0,141.0,7.082,40560486.0
0.17183,6.981,-1.3157,59.0,30.0,141.0,7.106,40560486.0
0.17149,6.9673,1.3131,58.0,31.0,141.0,7.092,40560486.0
0.062473,2.2939,-1.3609,3.0,0.0,156.0,2.668,40560486.0
0.17547,6.4432,-1.059,2.0,1.0,156.0,6.532,40560486.0
0.06617,2.4297,-1.3657,3.0,2.0,156.0,2.788,40560486.0
0.18979,6.9689,-0.97978,80.0,3.0,156.0,7.04,40560486.0
0.06966,2.5578,-1.3605,3.0,4.0,156.0,2.898,40560486.0
0.18993,6.9739,-0.81584,37.0,5.0,156.0,7.024,40560486.0
0.073809,2.7102,-1.3618,4.0,6.0,156.0,3.034,40560486.0
0.18996,6.9751,-0.65099,59.0,7.0,156.0,7.008,40560486.0
0.078445,2.8804,-1.3639,2.0,8.0,156.0,3.188,40560486.0
0.19005,6.9784,-0.48816,52.0,9.0,156.0,6.998,40560486.0
0.083663,3.072,-1.3683,3.0,10.0,156.0,3.364,40560486.0
0.18965,6.9638,-0.32487,50.0,11.0,156.0,6.974,40560486.0
0.089328,3.28,-1.3706,3.0,12.0,156.0,3.556,40560486.0
0.18986,6.9715,-0.16192,80.0,13.0,156.0,6.976,40560486.0
0.09606,3.5272,-1.3778,3.0,14.0,156.0,3.788,40560486.0
0.18997,6.9754,0.0,41.0,15.0,156.0,6.978,40560486.0
0.10253,3.7649,-1.3708,4.0,16.0,156.0,4.008,40560486.0
0.19008,6.9795,0.1621,61.0,17.0,156.0,6.984,40560486.0
0.1109,4.0722,-1.3765,3.0,18.0,156.0,4.3,40560486.0
0.18982,6.9698,0.32515,49.0,19.0,156.0,6.98,40560486.0
0.11996,4.4048,-1.375,4.0,20.0,156.0,4.616,40560486.0
0.18961,6.9624,0.48704,28.0,21.0,156.0,6.982,40560486.0
0.13126,4.8199,-1.3826,3.0,22.0,156.0,5.016,40560486.0
0.18996,6.9751,0.65099,57.0,23.0,156.0,7.008,40560486.0
0.14343,5.2665,-1.3792,8.0,24.0,156.0,5.446,40560486.0
0.19014,6.9818,0.81677,70.0,25.0,156.0,7.032,40560486.0
0.15809,5.8051,-1.376,2.0,26.0,156.0,5.968,40560486.0
0.19017,6.9828,0.98173,50.0,27.0,156.0,7.054,40560486.0
0.17618,6.469,-1.3755,5.0,28.0,156.0,6.616,40560486.0
0.18993,6.9739,1.1462,68.0,29.0,156.0,7.07,40560486.0
0.18963,6.9629,-1.3124,70.0,30.0,156.0,7.088,40560486.0
0.18957,6.9609,1.312,56.0,31.0,156.0,7.086,40560486.0
0.069836,2.2989,-1.364,3.0,0.0,174.0,2.674,40560486.0
0.19541,6.4328,-1.0574,2.0,1.0,174.0,6.522,40560486.0
0.07375,2.4278,-1.3647,3.0,2.0,174.0,2.786,40560486.0
0.21132,6.9564,-0.97811,80.0,3.0,174.0,7.028,40560486.0
0.077534,2.5523,-1.3577,3.0,4.0,174.0,2.892,40560486.0
0.21183,6.9732,-0.81584,49.0,5.0,174.0,7.024,40560486.0
0.08254,2.7171,-1.3654,4.0,6.0,174.0,3.042,40560486.0
0.21145,6.9605,-0.64969,62.0,7.0,174.0,6.994,40560486.0
0.087384,2.8766,-1.3622,2.0,8.0,174.0,3.184,40560486.0
0.21149,6.9618,-0.48704,60.0,9.0,174.0,6.982,40560486.0
0.093314,3.0717,-1.3683,3.0,10.0,174.0,3.364,40560486.0
0.21123,6.9532,-0.32441,78.0,11.0,174.0,6.964,40560486.0
0.099801,3.2853,-1.3729,3.0,12.0,174.0,3.562,40560486.0
0.21146,6.9609,-0.16169,81.0,13.0,174.0,6.966,40560486.0
0.10686,3.5176,-1.3742,3.0,14.0,174.0,3.778,40560486.0
0.21139,6.9588,0.0,52.0,15.0,174.0,6.962,40560486.0
0.11413,3.757,-1.3681,4.0,16.0,174.0,4.0,40560486.0
0.21164,6.9669,0.16183,64.0,17.0,174.0,6.972,40560486.0
0.12369,4.0718,-1.3765,3.0,18.0,174.0,4.3,40560486.0
0.21153,6.9632,0.32487,56.0,19.0,174.0,6.974,40560486.0
0.13391,4.4082,-1.3762,4.0,20.0,174.0,4.62,40560486.0
0.21124,6.9538,0.48648,39.0,21.0,174.0,6.974,40560486.0
0.14687,4.8348,-1.387,3.0,22.0,174.0,5.032,40560486.0
0.21175,6.9705,0.65062,66.0,23.0,174.0,7.004,40560486.0
0.1598,5.2602,-1.3777,6.0,24.0,174.0,5.44,40560486.0
0.21201,6.9792,0.81654,82.0,25.0,174.0,7.03,40560486.0
0.17645,5.8084,-1.3769,2.0,26.0,174.0,5.972,40560486.0
0.21192,6.9762,0.98089,67.0,27.0,174.0,7.048,40560486.0
0.1968,6.4782,-1.3776,5.0,28.0,174.0,6.626,40560486.0
0.21135,6.9575,1.1436,76.0,29.0,174.0,7.054,40560486.0
0.21132,6.9563,-1.3112,66.0,30.0,174.0,7.082,40560486.0
0.2112,6.9524,1.3105,58.0,31.0,174.0,7.078,40560486.0
0.075566,2.3022,-1.366,3.0,0.0,188.0,2.678,40560486.0
0.21081,6.4224,-1.0557,2.0,1.0,188.0,6.512,40560486.0
0.079854,2.4328,-1.3676,3.0,2.0,188.0,2.792,40560486.0
0.22806,6.9479,-0.977,77.0,3.0,188.0,7.02,40560486.0
0.083655,2.5486,-1.3558,3.0,4.0,188.0,2.888,40560486.0
0.22848,6.9608,-0.81445,44.0,5.0,188.0,7.012,40560486.0
0.089062,2.7133,-1.3636,4.0,6.0,188.0,3.038,40560486.0
0.22826,6.954,-0.64913,53.0,7.0,188.0,6.988,40560486.0
0.094769,2.8872,-1.3673,3.0,8.0,188.0,3.196,40560486.0
0.22797,6.9453,-0.48592,48.0,9.0,188.0,6.966,40560486.0
0.10082,3.0715,-1.3683,3.0,10.0,188.0,3.364,40560486.0
0.22782,6.9407,-0.32385,59.0,11.0,188.0,6.952,40560486.0
0.10801,3.2906,-1.3752,3.0,12.0,188.0,3.568,40560486.0
0.22834,6.9564,-0.16159,80.0,13.0,188.0,6.962,40560486.0
0.11551,3.5192,-1.3749,3.0,14.0,188.0,3.78,40560486.0
0.22833,6.9563,0.0,41.0,15.0,188.0,6.96,40560486.0
0.12356,3.7643,-1.3708,4.0,16.0,188.0,4.008,40560486.0
0.2284,6.9584,0.16164,54.0,17.0,188.0,6.964,40560486.0
